id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kondisi_korban,jumlah_korban,satuan,tahun
1144,32,JAWA BARAT,3213,KABUPATEN SUBANG,LUKA-LUKA,17,JIWA,2020
1145,32,JAWA BARAT,3213,KABUPATEN SUBANG,MENGUNGSI,1220,JIWA,2020
1146,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MENDERITA,77,JIWA,2020
1147,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,HILANG,0,JIWA,2020
1148,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MENINGGAL DUNIA,1,JIWA,2020
1149,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LUKA-LUKA,3,JIWA,2020
1150,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MENGUNGSI,0,JIWA,2020
1151,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MENDERITA,131735,JIWA,2020
1152,32,JAWA BARAT,3215,KABUPATEN KARAWANG,HILANG,0,JIWA,2020
1153,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MENINGGAL DUNIA,0,JIWA,2020
1154,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LUKA-LUKA,0,JIWA,2020
1155,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MENGUNGSI,18786,JIWA,2020
1156,32,JAWA BARAT,3216,KABUPATEN BEKASI,MENDERITA,37657,JIWA,2020
1157,32,JAWA BARAT,3216,KABUPATEN BEKASI,HILANG,0,JIWA,2020
1158,32,JAWA BARAT,3216,KABUPATEN BEKASI,MENINGGAL DUNIA,0,JIWA,2020
1159,32,JAWA BARAT,3216,KABUPATEN BEKASI,LUKA-LUKA,0,JIWA,2020
1160,32,JAWA BARAT,3216,KABUPATEN BEKASI,MENGUNGSI,552,JIWA,2020
1161,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MENDERITA,1112,JIWA,2020
1162,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,HILANG,0,JIWA,2020
1163,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MENINGGAL DUNIA,2,JIWA,2020
1164,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LUKA-LUKA,8,JIWA,2020
1165,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MENGUNGSI,0,JIWA,2020
1166,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MENDERITA,13511,JIWA,2020
1167,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,HILANG,0,JIWA,2020
1168,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MENINGGAL DUNIA,3,JIWA,2020
1169,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,LUKA-LUKA,1,JIWA,2020
1170,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MENGUNGSI,0,JIWA,2020
1171,32,JAWA BARAT,3271,KOTA BOGOR,MENDERITA,609,JIWA,2020
1172,32,JAWA BARAT,3271,KOTA BOGOR,HILANG,0,JIWA,2020
1173,32,JAWA BARAT,3271,KOTA BOGOR,MENINGGAL DUNIA,0,JIWA,2020
1174,32,JAWA BARAT,3271,KOTA BOGOR,LUKA-LUKA,0,JIWA,2020
1175,32,JAWA BARAT,3271,KOTA BOGOR,MENGUNGSI,0,JIWA,2020
1176,32,JAWA BARAT,3272,KOTA SUKABUMI,MENDERITA,0,JIWA,2020
1177,32,JAWA BARAT,3272,KOTA SUKABUMI,HILANG,0,JIWA,2020
1178,32,JAWA BARAT,3272,KOTA SUKABUMI,MENINGGAL DUNIA,0,JIWA,2020
1179,32,JAWA BARAT,3272,KOTA SUKABUMI,LUKA-LUKA,0,JIWA,2020
1180,32,JAWA BARAT,3272,KOTA SUKABUMI,MENGUNGSI,0,JIWA,2020
1181,32,JAWA BARAT,3273,KOTA BANDUNG,MENDERITA,8435,JIWA,2020
1182,32,JAWA BARAT,3273,KOTA BANDUNG,HILANG,0,JIWA,2020
1183,32,JAWA BARAT,3273,KOTA BANDUNG,MENINGGAL DUNIA,0,JIWA,2020
1184,32,JAWA BARAT,3273,KOTA BANDUNG,LUKA-LUKA,5,JIWA,2020
1185,32,JAWA BARAT,3273,KOTA BANDUNG,MENGUNGSI,0,JIWA,2020
1186,32,JAWA BARAT,3274,KOTA CIREBON,MENDERITA,233,JIWA,2020
1187,32,JAWA BARAT,3274,KOTA CIREBON,HILANG,0,JIWA,2020
1188,32,JAWA BARAT,3274,KOTA CIREBON,MENINGGAL DUNIA,0,JIWA,2020
1189,32,JAWA BARAT,3274,KOTA CIREBON,LUKA-LUKA,0,JIWA,2020
1190,32,JAWA BARAT,3274,KOTA CIREBON,MENGUNGSI,0,JIWA,2020
1191,32,JAWA BARAT,3275,KOTA BEKASI,MENDERITA,423344,JIWA,2020
1192,32,JAWA BARAT,3275,KOTA BEKASI,HILANG,2,JIWA,2020
1193,32,JAWA BARAT,3275,KOTA BEKASI,MENINGGAL DUNIA,11,JIWA,2020
1194,32,JAWA BARAT,3275,KOTA BEKASI,LUKA-LUKA,2,JIWA,2020
1195,32,JAWA BARAT,3275,KOTA BEKASI,MENGUNGSI,11041,JIWA,2020
1196,32,JAWA BARAT,3276,KOTA DEPOK,MENDERITA,115,JIWA,2020
1197,32,JAWA BARAT,3276,KOTA DEPOK,HILANG,0,JIWA,2020
1198,32,JAWA BARAT,3276,KOTA DEPOK,MENINGGAL DUNIA,3,JIWA,2020
1199,32,JAWA BARAT,3276,KOTA DEPOK,LUKA-LUKA,4,JIWA,2020
1200,32,JAWA BARAT,3276,KOTA DEPOK,MENGUNGSI,0,JIWA,2020
1201,32,JAWA BARAT,3277,KOTA CIMAHI,MENDERITA,1390,JIWA,2020
1202,32,JAWA BARAT,3277,KOTA CIMAHI,HILANG,1,JIWA,2020
1203,32,JAWA BARAT,3277,KOTA CIMAHI,MENINGGAL DUNIA,1,JIWA,2020
1204,32,JAWA BARAT,3277,KOTA CIMAHI,LUKA-LUKA,0,JIWA,2020
1205,32,JAWA BARAT,3277,KOTA CIMAHI,MENGUNGSI,40,JIWA,2020
1206,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MENDERITA,36,JIWA,2020
1207,32,JAWA BARAT,3278,KOTA TASIKMALAYA,HILANG,0,JIWA,2020
1208,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MENINGGAL DUNIA,0,JIWA,2020
1209,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LUKA-LUKA,1,JIWA,2020
1210,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MENGUNGSI,0,JIWA,2020
1211,32,JAWA BARAT,3279,KOTA BANJAR,MENDERITA,132,JIWA,2020
1212,32,JAWA BARAT,3279,KOTA BANJAR,HILANG,0,JIWA,2020
1213,32,JAWA BARAT,3279,KOTA BANJAR,MENINGGAL DUNIA,1,JIWA,2020
1214,32,JAWA BARAT,3279,KOTA BANJAR,LUKA-LUKA,6,JIWA,2020
1215,32,JAWA BARAT,3279,KOTA BANJAR,MENGUNGSI,0,JIWA,2020
1216,32,JAWA BARAT,3201,KABUPATEN BOGOR,MENDERITA,42356,JIWA,2021
1217,32,JAWA BARAT,3201,KABUPATEN BOGOR,HILANG,0,JIWA,2021
1218,32,JAWA BARAT,3201,KABUPATEN BOGOR,MENINGGAL DUNIA,1,JIWA,2021
1219,32,JAWA BARAT,3201,KABUPATEN BOGOR,LUKA-LUKA,11,JIWA,2021
1220,32,JAWA BARAT,3201,KABUPATEN BOGOR,MENGUNGSI,1444,JIWA,2021
1221,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MENDERITA,1379,JIWA,2021
1222,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,HILANG,0,JIWA,2021
1223,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MENINGGAL DUNIA,3,JIWA,2021
1224,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LUKA-LUKA,15,JIWA,2021
1225,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MENGUNGSI,422,JIWA,2021
1226,32,JAWA BARAT,3203,KABUPATEN CIANJUR,MENDERITA,900,JIWA,2021
1227,32,JAWA BARAT,3203,KABUPATEN CIANJUR,HILANG,0,JIWA,2021
1228,32,JAWA BARAT,3203,KABUPATEN CIANJUR,MENINGGAL DUNIA,1,JIWA,2021
1229,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LUKA-LUKA,16,JIWA,2021
1230,32,JAWA BARAT,3203,KABUPATEN CIANJUR,MENGUNGSI,313,JIWA,2021
1231,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MENDERITA,0,JIWA,2021
1232,32,JAWA BARAT,3204,KABUPATEN BANDUNG,HILANG,0,JIWA,2021
1233,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MENINGGAL DUNIA,2,JIWA,2021
1234,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LUKA-LUKA,19,JIWA,2021
1235,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MENGUNGSI,985,JIWA,2021
1236,32,JAWA BARAT,3205,KABUPATEN GARUT,MENDERITA,1014,JIWA,2021
1237,32,JAWA BARAT,3205,KABUPATEN GARUT,HILANG,0,JIWA,2021
1238,32,JAWA BARAT,3205,KABUPATEN GARUT,MENINGGAL DUNIA,0,JIWA,2021
1239,32,JAWA BARAT,3205,KABUPATEN GARUT,LUKA-LUKA,0,JIWA,2021
1240,32,JAWA BARAT,3205,KABUPATEN GARUT,MENGUNGSI,671,JIWA,2021
1241,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MENDERITA,0,JIWA,2021
1242,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,HILANG,0,JIWA,2021
1243,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MENINGGAL DUNIA,0,JIWA,2021
1244,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LUKA-LUKA,0,JIWA,2021
1245,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MENGUNGSI,0,JIWA,2021
1246,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MENDERITA,3764,JIWA,2021
1247,32,JAWA BARAT,3207,KABUPATEN CIAMIS,HILANG,0,JIWA,2021
1248,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MENINGGAL DUNIA,1,JIWA,2021
1249,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LUKA-LUKA,3,JIWA,2021
1250,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MENGUNGSI,139,JIWA,2021
1251,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MENDERITA,206,JIWA,2021
1252,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,HILANG,0,JIWA,2021
1253,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MENINGGAL DUNIA,0,JIWA,2021
1254,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LUKA-LUKA,0,JIWA,2021
1255,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MENGUNGSI,0,JIWA,2021
1256,32,JAWA BARAT,3209,KABUPATEN CIREBON,MENDERITA,45719,JIWA,2021
1257,32,JAWA BARAT,3209,KABUPATEN CIREBON,HILANG,0,JIWA,2021
1258,32,JAWA BARAT,3209,KABUPATEN CIREBON,MENINGGAL DUNIA,0,JIWA,2021
1259,32,JAWA BARAT,3209,KABUPATEN CIREBON,LUKA-LUKA,10,JIWA,2021
1260,32,JAWA BARAT,3209,KABUPATEN CIREBON,MENGUNGSI,222,JIWA,2021
1261,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MENDERITA,30278,JIWA,2021
1262,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,HILANG,0,JIWA,2021
1263,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MENINGGAL DUNIA,0,JIWA,2021
1264,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LUKA-LUKA,2,JIWA,2021
1265,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MENGUNGSI,861,JIWA,2021
1266,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MENDERITA,3462,JIWA,2021
1267,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,HILANG,0,JIWA,2021
1268,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MENINGGAL DUNIA,43,JIWA,2021
1269,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LUKA-LUKA,31,JIWA,2021
1270,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MENGUNGSI,1020,JIWA,2021
1271,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MENDERITA,215659,JIWA,2021
1272,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,HILANG,0,JIWA,2021
1273,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MENINGGAL DUNIA,2,JIWA,2021
1274,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LUKA-LUKA,36,JIWA,2021
1275,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MENGUNGSI,25784,JIWA,2021
1276,32,JAWA BARAT,3213,KABUPATEN SUBANG,MENDERITA,100184,JIWA,2021
1277,32,JAWA BARAT,3213,KABUPATEN SUBANG,HILANG,0,JIWA,2021
1278,32,JAWA BARAT,3213,KABUPATEN SUBANG,MENINGGAL DUNIA,4,JIWA,2021
1279,32,JAWA BARAT,3213,KABUPATEN SUBANG,LUKA-LUKA,5,JIWA,2021
1280,32,JAWA BARAT,3213,KABUPATEN SUBANG,MENGUNGSI,3298,JIWA,2021
1281,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MENDERITA,248,JIWA,2021
1282,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,HILANG,0,JIWA,2021
1283,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MENINGGAL DUNIA,1,JIWA,2021
1284,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LUKA-LUKA,0,JIWA,2021
1285,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MENGUNGSI,395,JIWA,2021
1286,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MENDERITA,101302,JIWA,2021
1287,32,JAWA BARAT,3215,KABUPATEN KARAWANG,HILANG,0,JIWA,2021
1288,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MENINGGAL DUNIA,1,JIWA,2021
1289,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LUKA-LUKA,0,JIWA,2021
1290,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MENGUNGSI,12163,JIWA,2021
1291,32,JAWA BARAT,3216,KABUPATEN BEKASI,MENDERITA,112325,JIWA,2021
1292,32,JAWA BARAT,3216,KABUPATEN BEKASI,HILANG,0,JIWA,2021
1293,32,JAWA BARAT,3216,KABUPATEN BEKASI,MENINGGAL DUNIA,0,JIWA,2021
1294,32,JAWA BARAT,3216,KABUPATEN BEKASI,LUKA-LUKA,3,JIWA,2021
1295,32,JAWA BARAT,3216,KABUPATEN BEKASI,MENGUNGSI,38419,JIWA,2021
1296,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MENDERITA,407,JIWA,2021
1297,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,HILANG,0,JIWA,2021
1298,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MENINGGAL DUNIA,1,JIWA,2021
1299,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LUKA-LUKA,1,JIWA,2021
1300,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MENGUNGSI,0,JIWA,2021
1301,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MENDERITA,20,JIWA,2021
1302,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,HILANG,0,JIWA,2021
1303,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MENINGGAL DUNIA,0,JIWA,2021
1304,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,LUKA-LUKA,1,JIWA,2021
1305,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MENGUNGSI,0,JIWA,2021
1306,32,JAWA BARAT,3271,KOTA BOGOR,MENDERITA,1714,JIWA,2021
1307,32,JAWA BARAT,3271,KOTA BOGOR,HILANG,0,JIWA,2021
1308,32,JAWA BARAT,3271,KOTA BOGOR,MENINGGAL DUNIA,0,JIWA,2021
1309,32,JAWA BARAT,3271,KOTA BOGOR,LUKA-LUKA,1,JIWA,2021
1310,32,JAWA BARAT,3271,KOTA BOGOR,MENGUNGSI,0,JIWA,2021
1311,32,JAWA BARAT,3272,KOTA SUKABUMI,MENDERITA,20,JIWA,2021
1312,32,JAWA BARAT,3272,KOTA SUKABUMI,HILANG,0,JIWA,2021
1313,32,JAWA BARAT,3272,KOTA SUKABUMI,MENINGGAL DUNIA,0,JIWA,2021
1314,32,JAWA BARAT,3272,KOTA SUKABUMI,LUKA-LUKA,0,JIWA,2021
1315,32,JAWA BARAT,3272,KOTA SUKABUMI,MENGUNGSI,0,JIWA,2021
1316,32,JAWA BARAT,3273,KOTA BANDUNG,MENDERITA,628,JIWA,2021
1317,32,JAWA BARAT,3273,KOTA BANDUNG,HILANG,0,JIWA,2021
1318,32,JAWA BARAT,3273,KOTA BANDUNG,MENINGGAL DUNIA,0,JIWA,2021
1319,32,JAWA BARAT,3273,KOTA BANDUNG,LUKA-LUKA,0,JIWA,2021
1320,32,JAWA BARAT,3273,KOTA BANDUNG,MENGUNGSI,8,JIWA,2021
1321,32,JAWA BARAT,3274,KOTA CIREBON,MENDERITA,23,JIWA,2021
1322,32,JAWA BARAT,3274,KOTA CIREBON,HILANG,0,JIWA,2021
1323,32,JAWA BARAT,3274,KOTA CIREBON,MENINGGAL DUNIA,1,JIWA,2021
1324,32,JAWA BARAT,3274,KOTA CIREBON,LUKA-LUKA,3,JIWA,2021
1325,32,JAWA BARAT,3274,KOTA CIREBON,MENGUNGSI,35,JIWA,2021
1326,32,JAWA BARAT,3275,KOTA BEKASI,MENDERITA,148742,JIWA,2021
1327,32,JAWA BARAT,3275,KOTA BEKASI,HILANG,0,JIWA,2021
1328,32,JAWA BARAT,3275,KOTA BEKASI,MENINGGAL DUNIA,2,JIWA,2021
1329,32,JAWA BARAT,3275,KOTA BEKASI,LUKA-LUKA,1,JIWA,2021
1330,32,JAWA BARAT,3275,KOTA BEKASI,MENGUNGSI,530,JIWA,2021
1331,32,JAWA BARAT,3276,KOTA DEPOK,MENDERITA,1191,JIWA,2021
1332,32,JAWA BARAT,3276,KOTA DEPOK,HILANG,0,JIWA,2021
1333,32,JAWA BARAT,3276,KOTA DEPOK,MENINGGAL DUNIA,0,JIWA,2021
1334,32,JAWA BARAT,3276,KOTA DEPOK,LUKA-LUKA,0,JIWA,2021
1335,32,JAWA BARAT,3276,KOTA DEPOK,MENGUNGSI,0,JIWA,2021
1336,32,JAWA BARAT,3277,KOTA CIMAHI,MENDERITA,744,JIWA,2021
1337,32,JAWA BARAT,3277,KOTA CIMAHI,HILANG,0,JIWA,2021
1338,32,JAWA BARAT,3277,KOTA CIMAHI,MENINGGAL DUNIA,0,JIWA,2021
1339,32,JAWA BARAT,3277,KOTA CIMAHI,LUKA-LUKA,13,JIWA,2021
1340,32,JAWA BARAT,3277,KOTA CIMAHI,MENGUNGSI,0,JIWA,2021
1341,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MENDERITA,55,JIWA,2021
1342,32,JAWA BARAT,3278,KOTA TASIKMALAYA,HILANG,0,JIWA,2021
1343,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MENINGGAL DUNIA,0,JIWA,2021
1344,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LUKA-LUKA,0,JIWA,2021
1345,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MENGUNGSI,0,JIWA,2021
1346,32,JAWA BARAT,3279,KOTA BANJAR,MENDERITA,39,JIWA,2021
1347,32,JAWA BARAT,3279,KOTA BANJAR,HILANG,0,JIWA,2021
1348,32,JAWA BARAT,3279,KOTA BANJAR,MENINGGAL DUNIA,0,JIWA,2021
1349,32,JAWA BARAT,3279,KOTA BANJAR,LUKA-LUKA,0,JIWA,2021
1350,32,JAWA BARAT,3279,KOTA BANJAR,MENGUNGSI,0,JIWA,2021
1351,32,JAWA BARAT,3201,KABUPATEN BOGOR,MENDERITA,43519,JIWA,2022
1352,32,JAWA BARAT,3201,KABUPATEN BOGOR,HILANG,0,JIWA,2022
1353,32,JAWA BARAT,3201,KABUPATEN BOGOR,MENINGGAL DUNIA,8,JIWA,2022
1354,32,JAWA BARAT,3201,KABUPATEN BOGOR,LUKA-LUKA,25,JIWA,2022
1355,32,JAWA BARAT,3201,KABUPATEN BOGOR,MENGUNGSI,1108,JIWA,2022
1356,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MENDERITA,2925,JIWA,2022
1357,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,HILANG,0,JIWA,2022
1358,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MENINGGAL DUNIA,9,JIWA,2022
1359,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LUKA-LUKA,16,JIWA,2022
1360,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MENGUNGSI,238,JIWA,2022
1361,32,JAWA BARAT,3203,KABUPATEN CIANJUR,MENDERITA,2826,JIWA,2022
1362,32,JAWA BARAT,3203,KABUPATEN CIANJUR,HILANG,5,JIWA,2022
1363,32,JAWA BARAT,3203,KABUPATEN CIANJUR,MENINGGAL DUNIA,647,JIWA,2022
1364,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LUKA-LUKA,4232,JIWA,2022
1365,32,JAWA BARAT,3203,KABUPATEN CIANJUR,MENGUNGSI,108177,JIWA,2022
1366,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MENDERITA,47617,JIWA,2022
1367,32,JAWA BARAT,3204,KABUPATEN BANDUNG,HILANG,0,JIWA,2022
1368,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MENINGGAL DUNIA,7,JIWA,2022
1369,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LUKA-LUKA,14,JIWA,2022
1370,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MENGUNGSI,408,JIWA,2022
1371,32,JAWA BARAT,3205,KABUPATEN GARUT,MENDERITA,21284,JIWA,2022
1372,32,JAWA BARAT,3205,KABUPATEN GARUT,HILANG,0,JIWA,2022
1373,32,JAWA BARAT,3205,KABUPATEN GARUT,MENINGGAL DUNIA,2,JIWA,2022
1374,32,JAWA BARAT,3205,KABUPATEN GARUT,LUKA-LUKA,7,JIWA,2022
1375,32,JAWA BARAT,3205,KABUPATEN GARUT,MENGUNGSI,1168,JIWA,2022
1376,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MENDERITA,48,JIWA,2022
1377,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,HILANG,0,JIWA,2022
1378,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MENINGGAL DUNIA,0,JIWA,2022
1379,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LUKA-LUKA,0,JIWA,2022
1380,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MENGUNGSI,0,JIWA,2022
1381,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MENDERITA,1136,JIWA,2022
1382,32,JAWA BARAT,3207,KABUPATEN CIAMIS,HILANG,0,JIWA,2022
1383,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MENINGGAL DUNIA,3,JIWA,2022
1384,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LUKA-LUKA,3,JIWA,2022
1385,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MENGUNGSI,90,JIWA,2022
1386,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MENDERITA,519,JIWA,2022
1387,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,HILANG,0,JIWA,2022
1388,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MENINGGAL DUNIA,1,JIWA,2022
1389,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LUKA-LUKA,4,JIWA,2022
1390,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MENGUNGSI,24,JIWA,2022
1391,32,JAWA BARAT,3209,KABUPATEN CIREBON,MENDERITA,58922,JIWA,2022
1392,32,JAWA BARAT,3209,KABUPATEN CIREBON,HILANG,0,JIWA,2022
1393,32,JAWA BARAT,3209,KABUPATEN CIREBON,MENINGGAL DUNIA,1,JIWA,2022
1394,32,JAWA BARAT,3209,KABUPATEN CIREBON,LUKA-LUKA,3,JIWA,2022
1395,32,JAWA BARAT,3209,KABUPATEN CIREBON,MENGUNGSI,257,JIWA,2022
1396,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MENDERITA,2981,JIWA,2022
1397,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,HILANG,0,JIWA,2022
1398,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MENINGGAL DUNIA,1,JIWA,2022
1399,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LUKA-LUKA,2,JIWA,2022
1400,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MENGUNGSI,11,JIWA,2022
1401,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MENDERITA,1245,JIWA,2022
1402,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,HILANG,0,JIWA,2022
1403,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MENINGGAL DUNIA,8,JIWA,2022
1404,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LUKA-LUKA,16,JIWA,2022
1405,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MENGUNGSI,275,JIWA,2022
1406,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MENDERITA,9575,JIWA,2022
1407,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,HILANG,0,JIWA,2022
1408,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MENINGGAL DUNIA,0,JIWA,2022
1409,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LUKA-LUKA,2,JIWA,2022
1410,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MENGUNGSI,0,JIWA,2022
1411,32,JAWA BARAT,3213,KABUPATEN SUBANG,MENDERITA,4572,JIWA,2022
1412,32,JAWA BARAT,3213,KABUPATEN SUBANG,HILANG,0,JIWA,2022
1413,32,JAWA BARAT,3213,KABUPATEN SUBANG,MENINGGAL DUNIA,0,JIWA,2022
1414,32,JAWA BARAT,3213,KABUPATEN SUBANG,LUKA-LUKA,1,JIWA,2022
1415,32,JAWA BARAT,3213,KABUPATEN SUBANG,MENGUNGSI,9,JIWA,2022
1416,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MENDERITA,638,JIWA,2022
1417,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,HILANG,0,JIWA,2022
1418,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MENINGGAL DUNIA,2,JIWA,2022
1419,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LUKA-LUKA,9,JIWA,2022
1420,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MENGUNGSI,13,JIWA,2022
1421,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MENDERITA,50505,JIWA,2022
1422,32,JAWA BARAT,3215,KABUPATEN KARAWANG,HILANG,0,JIWA,2022
1423,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MENINGGAL DUNIA,0,JIWA,2022
1424,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LUKA-LUKA,3,JIWA,2022
